MySQL Shell 8.0.32

Copyright (c) 2016, 2023, Oracle and/or its affiliates.
Oracle is a registered trademark of Oracle Corporation and/or its affiliates.
Other names may be trademarks of their respective owners.

Type '\help' or '\?' for help; '\quit' to exit.
 MySQL  JS > \sql
Switching to SQL mode... Commands end with ;
 MySQL  SQL > \connect --mc root@localhost
Creating a Classic session to 'root@localhost'
Please provide the password for 'root@localhost': *************
Save password for 'root@localhost'? [Y]es/[N]o/Ne[v]er (default No): N
Fetching global names for auto-completion... Press ^C to stop.
Your MySQL connection id is 10
Server version: 8.0.32 MySQL Community Server - GPL
No default schema selected; type \use <schema> to set one.
 MySQL  localhost:3306 ssl  SQL > show databases;
+--------------------+
| Database           |
+--------------------+
| agencia            |
| ejemplo            |
| ejemplotdcs        |
| evaluacion_1       |
| information_schema |
| mysql              |
| ordenes_compra     |
| performance_schema |
| recursos_humanos   |
| sakila             |
| sys                |
| tarjetas_credito   |
| world              |
+--------------------+
13 rows in set (0.0018 sec)
 MySQL  localhost:3306 ssl  SQL > \use tarjetas_credito
Default schema set to `tarjetas_credito`.
Fetching global names, object names from `tarjetas_credito` for auto-completion... Press ^C to stop.
 MySQL  localhost:3306 ssl  tarjetas_credito  SQL >  show tables;
+----------------------------+
| Tables_in_tarjetas_credito |
+----------------------------+
| bancos                     |
| clientes                   |
| tarjetas                   |
+----------------------------+
3 rows in set (0.0026 sec)
 MySQL  localhost:3306 ssl  tarjetas_credito  SQL > LOAD DATA INFILE 'C:\\ProgramData\\MySQL\\MySQL Server 8.0\\Uploads\\clientes.csv'
                                                 -> INTO TABLE Clientes
                                                 -> FIELDS TERMINATED BY ','
                                                 -> ENCLOSED BY '"'
                                                 -> LINES TERMINATED BY '\r\n'
                                                 -> IGNORE 1 LINES
                                                 -> (nombre_cliente);
Query OK, 5000 rows affected (0.1332 sec)

Records: 5000  Deleted: 0  Skipped: 0  Warnings: 0
 MySQL  localhost:3306 ssl  tarjetas_credito  SQL > SELECT *
                                                 -> FROM Clientes
                                                 -> ;
+------------+--------------------------+
| cliente_id | nombre_cliente           |
|       3238 | Marilou Kuntz            |
|       3239 | Marilyn F Torres         |
|       3240 | Marilyn G King           |
|       3241 | Marilyn Gomez            |
|       3242 | Marilyn H Burch          |
|       3243 | Marilyn Patrick          |
|       3244 | Marilyn W Bowers         |
|       3245 | Marilyn W Schneider      |
|       3246 | Marilynn Raley           |
|       3247 | Marin S Sager            |
|       3248 | Marin Sutherland         |
|       3249 | Mario E Lowe             |
|       3250 | Mario M Best             |
|       3251 | Mario O Green            |
|       3252 | Mario O Mcgee            |
|       3253 | Mario O Molina           |
|       3254 | Mario P Booth            |
|       3255 | Mario R Ramos            |
|       3256 | Mario X Marks            |
|       3257 | Mario X Poole            |
|       3258 | Marion B Bright          |
|       3259 | Marion Herrera           |
|       3260 | Marion N Castro          |
|       3261 | Marion Osborn            |
|       3262 | Marion Z Winston         |
|       3263 | Marisela Z Boswell       |
|       3264 | Marisha Willett          |
|       3265 | Marjorie A Nolan         |
|       3266 | Marjorie Brennan         |
|       3267 | Marjorie E Pittman       |
|       3268 | Marjorie F Joyce         |
|       3269 | Marjorie Holloway        |
|       3270 | Marjorie I Cummings      |
|       3271 | Marjorie Nichols         |
|       3272 | Marjorie O Randall       |
|       3273 | Marjorie V Boyd          |
|       3274 | Mark C Witt              |
|       3275 | Mark Matthews            |
|       3276 | Mark O Vinson            |
|       3277 | Marla K Stclair          |
|       3278 | Marline Arteaga          |
|       3279 | Marlon N Anthony         |
|       3280 | Marquetta Dyson          |
|       3281 | Marquetta Mcmaster       |
|       3282 | Marquitta Moe            |
|       3283 | Marshall Mallard         |
|       3284 | Marth C Wilkinson        |
|       3285 | Martha B Graves          |
|       3286 | Martha Banks             |
|       3287 | Martha Crane             |
|       3288 | Martha D Cotton          |
|       3289 | Martha I Burt            |
|       3290 | Martha L Conrad          |
|       3291 | Martha Mclean            |
|       3292 | Martha Nolan             |
|       3293 | Marti A Cushing          |
|       3294 | Martin A Shepard         |
|       3295 | Martin A Zamora          |
|       3296 | Martin Calderon          |
|       3297 | Martin J Ketchum         |
|       3298 | Martin K Arnold          |
|       3299 | Martin K Spencer         |
|       3300 | Martin M Barrett         |
|       3301 | Martin Molina            |
|       3302 | Martin O Lavender        |
|       3303 | Martin P Holt            |
|       3304 | Martin Q Jefferson       |
|       3305 | Martin R Chase           |
|       3306 | Martin R Price           |
|       3307 | Martin Riggs             |
|       3308 | Martin X Powers          |
|       3309 | Marty L Blunt            |
|       3310 | Marvin C Holder          |
|       3311 | Marvin Q Graham          |
|       3312 | Marvin X Giles           |
|       3313 | Marx Strong              |
|       3314 | Mary B Salazar           |
|       3315 | Mary E Wilcox            |
|       3316 | Mary G Mccray            |
|       3317 | Mary Leonard             |
|       3318 | Mary N Savage            |
|       3319 | Mary O Strong            |
|       3320 | Mary Winters             |
|       3321 | Maryalice R Ashley       |
|       3322 | Maryland Horowitz        |
|       3323 | Marylyn E Payne          |
|       3324 | Maryrose O Labonte       |
|       3325 | Mason N Harper           |
|       3326 | Mason Sands              |
|       3327 | Mathew E Gregory         |
|       3328 | Mathilda Q Gayle         |
|       3329 | Matilde B True           |
|       3330 | Matt E Billingsley       |
|       3331 | Matt Ponder              |
|       3332 | Matthew A Madden         |
|       3333 | Matthew D Baker          |
|       3334 | Matthew E Carson         |
|       3335 | Matthew E Young          |
|       3336 | Matthew J Larsen         |
|       3337 | Matthew P Banks          |
|       3338 | Matthew Petit            |
|       3339 | Maud Leake               |
|       3340 | Maude L Brantley         |
|       3341 | Maude Phillips           |
|       3342 | Maureen T Childers       |
|       3343 | Maurice C Pittman        |
|       3344 | Maurice N Holt           |
|       3345 | Maurice O Adams          |
|       3346 | Maurice Y Webster        |
|       3347 | Mauricio M Carrillo      |
|       3348 | Maurita B Orton          |
|       3349 | Mauro F Linville         |
|       3350 | Mauro Schreiner          |
|       3351 | Max Q Appel              |
|       3352 | Maximo M Sanford         |
|       3353 | Maxwell R Downs          |
|       3354 | Maybell Q Cate           |
|       3355 | Maynard A Sprague        |
|       3356 | Maynard Q Harp           |
|       3357 | Mazie K Rowan            |
|       3358 | Mckinley E Pace          |
|       3359 | Mckinley Paterson        |
|       3360 | Meagan Schott            |
|       3361 | Meaghan B Giron          |
|       3362 | Mee Q Morrell            |
|       3363 | Meg Rollins              |
|       3364 | Megan F Clay             |
|       3365 | Megan Morrison           |
|       3366 | Megan O Weaver           |
|       3367 | Megan R Knox             |
|       3368 | Megan V Nash             |
|       3369 | Mel L Dowd               |
|       3370 | Mel W Byars              |
|       3371 | Melanie Dunlap           |
|       3372 | Melanie E Winters        |
|       3373 | Melanie G Pickett        |
|       3374 | Melanie J Buckner        |
|       3375 | Melanie M Fischer        |
|       3376 | Melanie M Floyd          |
|       3377 | Melanie N Yates          |
|       3378 | Melanie S Crosby         |
|       3379 | Melanie Sutton           |
|       3380 | Melanie X Weber          |
|       3381 | Melda S Hampton          |
|       3382 | Melissa A Hodges         |
|       3383 | Melissa Bell             |
|       3384 | Melissa C Golden         |
|       3385 | Melissa F Henson         |
|       3386 | Melissa Guzman           |
|       3387 | Melissa P Fuller         |
|       3388 | Melissa Q Castillo       |
|       3389 | Melissa Y Mcfadden       |
|       3390 | Mellisa D Warner         |
|       3391 | Melodee J Kline          |
|       3392 | Melodee Loy              |
|       3393 | Melody R Lott            |
|       3394 | Melonie Y Dinkins        |
|       3395 | Melva N Mota             |
|       3396 | Melvin Bishop            |
|       3397 | Melvin Booker            |
|       3398 | Melvin E Kennedy         |
|       3399 | Melvin H Berry           |
|       3400 | Melvin J Mcfall          |
|       3401 | Melvin Kennedy           |
|       3402 | Melvin M Aguilar         |
|       3403 | Melvin P Lancaster       |
|       3404 | Melvin Q Kemp            |
|       3405 | Melvin Ross              |
|       3406 | Melynda L Rinaldi        |
|       3407 | Mercedes B Dickson       |
|       3408 | Mercedes Mason           |
|       3409 | Meridith B Sledge        |
|       3410 | Merle Hamel              |
|       3411 | Merlin Fain              |
|       3412 | Merlin Z Brand           |
|       3413 | Merlin Z Grice           |
|       3414 | Merlin Z Park            |
|       3415 | Merrill J Bowie          |
|       3416 | Merry Choate             |
|       3417 | Merry Norton             |
|       3418 | Mertie W Rosser          |
|       3419 | Mervin A Markley         |
|       3420 | Mervin Burkhart          |
|       3421 | Mervin Luong             |
|       3422 | Mia Mccants              |
|       3423 | Mica Wilbanks            |
|       3424 | Micah W Dagostino        |
|       3425 | Michael August           |
|       3426 | Michael Herndon          |
|       3427 | Michael K Zamora         |
|       3428 | Michael N Dunlap         |
|       3429 | Michael Shaffer          |
|       3430 | Michael T Sanders        |
|       3431 | Michale I Bowie          |
|       3432 | Michale Q Jarrett        |
|       3433 | Michale W Walsh          |
|       3434 | Micheal Barrera          |
|       3435 | Micheal G Mccray         |
|       3436 | Micheal Irwin            |
|       3437 | Micheal K Painter        |
|       3438 | Micheal N Roth           |
|       3439 | Micheal W Charles        |
|       3440 | Michel Z Mann            |
|       3441 | Michele Acevedo          |
|       3442 | Michele D Kirby          |
|       3443 | Michele P Carey          |
|       3444 | Michele X Mayo           |
|       3445 | Michele Z Marquez        |
|       3446 | Michelina Macpherson     |
|       3447 | Michelle Farrell         |
|       3448 | Michelle Gates           |
|       3449 | Michelle K Whitaker      |
|       3450 | Michelle Newton          |
|       3451 | Michelle P Hembree       |
|       3452 | Michelle S Kemp          |
|       3453 | Michelle V French        |
|       3454 | Michelle Vinson          |
|       3455 | Mickey I Holder          |
|       3456 | Mickey S Hartley         |
|       3457 | Migdalia Hamby           |
|       3458 | Miguel Berg              |
|       3459 | Miguel H Crawford        |
|       3460 | Miguel L Duke            |
|       3461 | Miguel Lang              |
|       3462 | Miguel P Justice         |
|       3463 | Miguel S Mckinney        |
|       3464 | Miguel Schreiber         |
|       3465 | Miguel T Middleton       |
|       3466 | Miguel U Oconnor         |
|       3467 | Miguel Y Carter          |
|       3468 | Miguelina Holland        |
|       3469 | Mike C Mcclain           |
|       3470 | Mike Carr                |
|       3471 | Mike M Golden            |
|       3472 | Mike V Bryant            |
|       3473 | Mike Z Swanson           |
|       3474 | Mikel Braden             |
|       3475 | Mikki Hurtado            |
|       3476 | Mikki Reece              |
|       3477 | Mildred Ball             |
|       3478 | Mildred Brennan          |
|       3479 | Mildred Clayton          |
|       3480 | Mildred E Mercer         |
|       3481 | Mildred I Chavez         |
|       3482 | Mildred J Singleton      |
|       3483 | Mildred Mccray           |
|       3484 | Mildred T Camacho        |
|       3485 | Mildred Thornton         |
|       3486 | Mildred Wade             |
|       3487 | Miles M Tracey           |
|       3488 | Milford A Daniels        |
|       3489 | Milford X Dunlap         |
|       3490 | Milissa B Bonner         |
|       3491 | Millard L Givens         |
|       3492 | Milo T Ledet             |
|       3493 | Milton Y Cecil           |
|       3494 | Mimi B Ornelas           |
|       3495 | Mina V Coffman           |
|       3496 | Minda Z Willett          |
|       3497 | Minh Cardoza             |
|       3498 | Minh H Katz              |
|       3499 | Minh T Orr               |
|       3500 | Minna X Booth            |
|       3501 | Mireille M Lundy         |
|       3502 | Mitch Bartholomew        |
|       3503 | Miyoko Mcmahan           |
|       3504 | Modesta S Phillips       |
|       3505 | Modesta T Peeler         |
|       3506 | Modesta V Mcgraw         |
|       3507 | Modesto J Sylvester      |
|       3508 | Mohammed F Bunker        |
|       3509 | Moises D Minnick         |
|       3510 | Molly V Odonnell         |
|       3511 | Monet Q Swenson          |
|       3512 | Monet T Hay              |
|       3513 | Monica C Shepherd        |
|       3514 | Monica F Casey           |
|       3515 | Monica G Cox             |
|       3516 | Monica Q Harris          |
|       3517 | Monica Robles            |
|       3518 | Monica V Duncan          |
|       3519 | Monserrate B Hollins     |
|       3520 | Monty E Jorgensen        |
|       3521 | Morgan N Carr            |
|       3522 | Morris B Baughman        |
|       3523 | Morris D Abbott          |
|       3524 | Morris N Scully          |
|       3525 | Morris S Steward         |
|       3526 | Morris V Duval           |
|       3527 | Morton H Hopper          |
|       3528 | Mose T Roundtree         |
|       3529 | Moses C Tovar            |
|       3530 | Moses W Gregory          |
|       3531 | Moshe D Boyd             |
|       3532 | Moshe D Spooner          |
|       3533 | Mozell Valdez            |
|       3534 | Myesha D Ellington       |
|       3535 | Myesha X Glasgow         |
|       3536 | Myron D Medrano          |
|       3537 | Myron G Hewitt           |
|       3538 | Myron Knott              |
|       3539 | Myrtice Surratt          |
|       3540 | Nada E Bates             |
|       3541 | Nadia Y Snipes           |
|       3542 | Nakesha E Hamlin         |
|       3543 | Nakita P Cherry          |
|       3544 | Nana J Wilbur            |
|       3545 | Nancie Q Dove            |
|       3546 | Nancy Giles              |
|       3547 | Nancy K Porter           |
|       3548 | Nancy O Robles           |
|       3549 | Nancy Parsons            |
|       3550 | Nancy R Snider           |
|       3551 | Nanette A Mcgough        |
|       3552 | Nanette H Yoo            |
|       3553 | Nanette Kilgore          |
|       3554 | Napoleon B Kent          |
|       3555 | Napoleon Bayer           |
|       3556 | Napoleon Brubaker        |
|       3557 | Napoleon C Stephen       |
|       3558 | Natacha P Reiss          |
|       3559 | Nathan B Powell          |
|       3560 | Nathan F Lindsay         |
|       3561 | Nathan Perkins           |
|       3562 | Nathan R Canfield        |
|       3563 | Nathan T Norris          |
|       3564 | Nathanael Z Spencer      |
|       3565 | Nathaniel Albritton      |
|       3566 | Natosha K Conway         |
